k141_52937_1	00186	30.837	37.8333	7.58e-18	73.6
k141_52937_1	00188	29.255	26.8571	1.09e-12	58.2
k141_52937_1	00220	25.352	26.625	4.90e-11	53.5
k141_16425_2	00187	29.921	25.4	6.19e-06	38.5
k141_16449_2	00187	29.921	25.4	8.64e-06	38.1
k141_4300_4	00307	28.859	29.8	6.42e-07	41.6
k141_4300_4	00303	27.778	42	7.33e-07	42.0
k141_4300_4	00272	29.134	31.75	1.34e-06	41.2
k141_4300_4	00281	29.134	31.75	1.85e-06	40.8
k141_4300_4	00275	29.134	31.75	2.04e-06	40.4
k141_4300_4	00250	27.731	59.5	2.25e-06	40.4
k141_4300_4	00313	29.921	31.75	2.73e-06	40.0
k141_4300_4	00324	26.891	59.5	3.99e-06	39.7
k141_4300_4	00305	26.891	59.5	4.62e-06	39.3
k141_4300_4	00276	28.346	31.75	5.04e-06	39.3
k141_4300_4	00269	29.412	59.5	5.42e-06	39.3
k141_4300_4	00320	29.134	31.75	6.54e-06	38.9
k141_4300_4	00284	29.060	58.5	6.54e-06	38.9
k141_4300_4	00288	29.134	31.75	6.60e-06	38.9
k141_36802_13	00189	28.926	121	1.39e-13	62.4
k141_36802_13	00186	28.926	121	5.16e-13	61.6
k141_36802_13	00188	31.387	68.5	2.09e-11	56.2
k141_36802_13	00220	30.556	72	4.34e-11	55.1
k141_36802_13	00187	28.030	44	2.44e-08	46.6
k141_36802_13	00311	29.213	22.25	3.06e-08	47.0
k141_36802_13	00201	27.632	30.4	1.34e-06	41.6
k141_36802_13	00216	27.632	30.4	1.60e-06	41.6
k141_36802_13	00195	30.108	31	3.19e-06	40.4
k141_36802_13	00267	28.395	27	3.48e-06	40.4
k141_36802_13	00307	27.500	26.6667	6.93e-06	39.3
k141_36802_14	00181	33.721	86	5.82e-07	44.7
k141_44876_2	00182	32.184	87	4.58e-07	43.1
k141_26634_21	00222	29.306	38.9	2.41e-37	138
k141_34817_1	00212	27.679	37.3333	3.87e-12	57.0
k141_22649_9	00218	28.369	31.3333	1.48e-25	101
k141_49000_1	00218	30.000	43.3333	6.53e-12	55.1
k141_42894_2	00180	29.268	27.3333	7.64e-13	63.2
k141_42894_2	00223	27.273	19.4615	9.05e-09	49.7
k141_42894_2	00223	34.286	70	9.24e-07	43.1
k141_12456_5	00211	34.628	44.1429	1.11e-50	164
k141_12456_5	00221	29.688	42.6667	1.17e-07	45.4
k141_12456_5	00185	32.039	34.3333	3.08e-06	40.8
k141_20643_1	00314	30.435	28.75	1.55e-06	40.4
k141_26635_11	00188	28.058	34.75	9.65e-08	45.1
k141_26635_11	00220	30.769	78	1.38e-06	41.2
k141_26635_12	00187	34.118	42.5	2.27e-07	43.5
k141_26635_12	00220	34.328	67	3.17e-07	43.1
k141_20659_11	00212	29.940	27.8333	1.35e-09	50.8
k141_20659_11	00182	33.065	20.6667	4.43e-06	40.0
k141_38897_1	00188	29.197	19.5714	1.58e-09	48.9
k141_38897_1	00220	27.481	21.8333	1.63e-08	45.8
k141_38897_1	00189	28.814	39.3333	4.27e-08	44.7
k141_38897_1	00186	28.814	39.3333	6.65e-08	44.3
k141_38897_1	00187	26.957	57.5	5.82e-07	41.2
k141_50956_84	00211	25.292	36.7143	1.90e-21	85.9
k141_38917_1	00144	25.000	40	8.36e-06	40.0
k141_30822_1	00219	27.184	103	1.13e-10	55.5
k141_55115_43	00220	31.646	79	1.02e-07	44.7
k141_55115_43	00188	28.986	34.5	1.30e-07	44.7
k141_55115_44	00220	29.565	57.5	9.65e-09	47.8
k141_55115_44	00187	26.056	71	3.33e-07	43.1
k141_14575_1	00230	34.737	31.6667	7.17e-33	113
k141_2500_3	00220	28.750	34.2857	1.37e-20	85.5
k141_2500_3	00188	28.996	29.8889	5.83e-19	80.9
k141_2500_3	00187	29.808	26	9.60e-14	65.1
k141_2500_3	00192	26.897	29	4.04e-07	44.3
k141_8572_1	00219	25.000	82	7.53e-09	47.4
k141_51013_2	00188	26.800	25	5.53e-08	45.8
k141_51013_2	00220	26.400	27.7778	2.02e-07	43.9
k141_36940_5	00212	25.253	inf	2.24e-07	43.5
k141_32843_2	00212	28.682	25.8	1.00e-13	62.8
k141_32843_2	00220	33.333	34.5	8.30e-06	38.9
k141_55136_2	00220	29.114	79	2.85e-11	51.2
k141_55136_2	00188	29.114	79	4.52e-11	50.8
k141_55136_2	00187	33.684	31.6667	1.92e-07	40.4
k141_51098_2	00182	34.300	103.5	8.95e-25	94.4
k141_560_1	00188	31.250	96	1.49e-10	51.6
k141_560_1	00220	31.250	96	1.58e-08	45.4
k141_560_1	00187	27.848	inf	1.71e-06	39.7
k141_55185_5	00219	25.243	103	4.73e-10	53.5
k141_20765_2	00211	33.333	38	2.12e-08	46.6
k141_22824_14	00189	27.979	48.25	1.20e-13	62.8
k141_22824_14	00186	28.994	56.3333	4.24e-13	62.4
k141_22824_14	00220	28.986	69	7.56e-12	57.8
k141_22824_14	00312	26.772	31.75	7.04e-08	45.8
k141_22824_14	00183	29.104	22.3333	1.28e-07	45.1
k141_22824_14	00142	28.571	31.5	2.92e-07	43.9
k141_22824_14	00294	25.984	31.75	5.48e-07	43.1
k141_22824_14	00242	29.134	31.75	8.31e-07	42.7
k141_22824_14	00228	26.984	31.5	1.44e-06	41.6
k141_22824_14	00143	27.586	38.6667	2.28e-06	41.2
k141_22824_14	00253	27.027	55.5	4.05e-06	40.4
k141_22824_14	00329	26.772	31.75	4.23e-06	40.4
k141_22824_14	00309	29.032	46.5	4.77e-06	40.4
k141_22824_14	00175	27.586	29	5.13e-06	40.0
k141_22824_14	00187	27.132	43	6.36e-06	39.7
k141_22824_14	00296	25.197	31.75	8.23e-06	39.7
k141_24741_1	00182	27.586	21.75	1.67e-06	40.0
k141_24741_1	00212	34.000	25	2.58e-06	39.7
k141_43131_1	00210	29.167	60	1.80e-11	56.2
k141_32949_6	00220	33.051	59	1.86e-12	58.9
k141_32949_6	00188	30.172	58	5.07e-10	52.0
k141_32949_6	00189	25.000	53.3333	1.78e-09	50.1
k141_29000_18	00212	25.472	42.4	1.24e-10	52.4
k141_29000_18	00220	27.807	18.7	1.31e-09	49.3
k141_29000_18	00188	30.000	26.6667	1.62e-08	46.2
k141_37086_4	00219	34.921	63	1.81e-16	73.9
k141_59065_2	00185	28.492	22.375	6.37e-11	54.7
k141_59065_2	00221	28.689	61	5.37e-08	46.2
k141_51146_14	00222	27.891	58.8	2.30e-27	108
k141_51146_14	00223	27.500	40	7.53e-09	50.4
k141_51146_14	00223	30.882	22.6667	1.04e-08	50.1
k141_24819_3	00215	25.738	23.7	9.24e-09	47.4
k141_24835_1	00210	34.483	29	4.19e-08	45.8
k141_53279_1	00211	30.303	33	9.77e-11	51.6
k141_10748_3	00212	28.750	80	5.13e-06	38.9
k141_51194_3	00180	27.103	53.5	6.24e-07	44.3
k141_51194_3	00222	32.961	44.75	6.45e-19	81.6
k141_51194_3	00223	29.008	26.2	4.15e-18	78.2
k141_55295_2	00187	27.692	32.5	8.34e-06	36.6
k141_14841_1	00181	27.230	35.5	6.18e-15	65.1
k141_43240_2	00238	26.471	20.4	6.99e-07	42.4
k141_20824_2	00211	25.652	38.3333	1.71e-09	50.4
k141_30966_10	00180	32.407	36	9.75e-10	53.1
k141_30966_10	00223	29.963	26.7	4.72e-20	84.0
k141_30966_10	00222	30.085	47.2	2.81e-19	82.8
k141_43253_5	00206	29.167	24	5.27e-06	39.7
k141_4628_7	00221	27.799	32.375	3.74e-43	154
k141_6676_1	00194	25.352	26.625	1.68e-12	59.7
k141_6676_1	00224	27.700	19.3636	2.90e-12	58.9
k141_6676_1	00105	25.472	30.2857	4.81e-12	58.5
k141_6676_1	00213	25.472	30.2857	1.44e-09	50.8
k141_6676_1	00240	26.404	35.6	3.05e-09	50.1
k141_6676_1	00195	25.000	22	6.69e-09	48.9
k141_6676_1	00237	26.230	30.5	6.82e-09	48.9
k141_6676_1	00175	27.044	22.7143	9.68e-09	48.5
k141_6676_1	00315	27.717	26.2857	1.24e-08	48.1
k141_6676_1	00200	25.641	52	1.25e-08	47.8
k141_6676_1	00236	25.346	21.7	1.27e-08	48.1
k141_6676_1	00184	25.926	24	1.42e-08	47.8
k141_6676_1	00326	25.962	29.7143	2.63e-08	47.0
k141_6676_1	00183	28.155	51.5	3.05e-07	43.9
k141_6676_1	00190	28.249	25.2857	9.27e-07	42.0
k141_6676_1	00233	30.476	52.5	9.73e-07	42.4
k141_6676_1	00248	25.824	30.3333	1.48e-06	41.6
k141_6676_1	00309	25.592	23.4444	1.66e-06	41.6
k141_6676_1	00311	26.357	25.8	7.17e-06	39.7
k141_59177_1	00212	32.558	25.8	3.65e-11	55.1
k141_675_35	00181	29.329	56.6	1.70e-24	93.2
k141_675_35	00221	31.746	21	2.76e-08	47.4
k141_18843_2	00222	25.061	37.3636	4.38e-26	105
k141_18843_2	00223	31.481	21.6	7.67e-09	50.4
k141_18843_2	00223	25.000	40	1.58e-08	49.3
k141_8796_5	00189	32.031	42.6667	5.66e-13	60.5
k141_8796_5	00186	31.852	33.75	8.40e-13	60.8
k141_8796_5	00187	29.134	42.3333	1.15e-07	44.7
k141_24961_2	00195	29.545	44	9.93e-06	38.9
k141_33147_2	00173	30.594	36.5	4.53e-25	91.7
k141_31063_1	00304	31.667	60	4.75e-07	42.0
k141_31063_1	00205	30.556	72	6.94e-07	41.6
k141_31063_1	00206	31.667	60	7.18e-07	41.6
k141_31063_1	00208	31.667	60	8.42e-07	41.2
k141_31063_1	00204	30.000	60	1.41e-06	40.8
k141_10878_9	00186	26.752	22.4286	5.66e-13	61.6
k141_10878_9	00189	28.986	69	8.15e-12	57.4
k141_10878_9	00188	28.788	66	3.50e-11	55.5
k141_10878_9	00312	30.000	55	2.67e-09	50.1
k141_10878_9	00253	28.947	38	7.08e-08	45.8
k141_10878_9	00300	25.926	27	8.06e-08	45.8
k141_10878_9	00247	25.676	37	3.62e-07	43.5
k141_10878_9	00309	28.421	47.5	3.94e-07	43.5
k141_10878_9	00329	27.049	40.6667	7.72e-07	42.4
k141_10878_9	00242	27.027	55.5	8.34e-07	42.4
k141_10878_9	00213	27.928	27.75	8.96e-07	42.4
k141_10878_9	00240	29.808	34.6667	2.49e-06	40.8
k141_10878_9	00258	26.316	47.5	3.55e-06	40.4
k141_10878_9	00255	27.972	28.6	4.76e-06	40.0
k141_10878_14	00220	29.798	39.6	4.97e-14	64.3
k141_10878_14	00188	29.771	43.6667	4.23e-11	55.5
k141_2863_3	00185	27.559	42.3333	2.22e-07	43.9
k141_18870_36	00222	33.851	46	1.25e-38	144
k141_43296_44	00212	25.514	48.6	9.98e-12	56.6
k141_10929_3	00220	32.331	44.3333	8.56e-14	63.5
k141_10929_3	00188	30.534	43.6667	7.14e-12	57.8
k141_4790_2	00212	25.194	25.8	3.56e-08	46.2
k141_47435_1	00187	29.193	23	1.94e-07	44.3
k141_47435_1	00220	25.243	29.4286	1.59e-06	41.6
k141_12884_17	00239	34.615	39	4.07e-06	40.8
k141_45374_13	00219	28.244	65.5	3.66e-10	52.4
k141_59260_15	00220	25.379	26.4	3.87e-09	51.2
k141_15034_2	00219	26.374	26	2.80e-11	54.3
k141_27205_2	00212	29.091	55	2.96e-08	43.5
k141_55533_1	00181	26.126	55.5	7.59e-06	36.2
k141_15066_1	00185	32.075	35.3333	9.72e-10	50.4
k141_47462_2	00327	31.507	73	2.81e-07	40.8
k141_47462_2	00292	31.507	73	2.91e-07	40.4
k141_47462_2	00276	33.898	23.6	1.13e-12	56.2
k141_47462_2	00279	33.898	23.6	1.49e-12	55.8
k141_47462_2	00271	31.507	73	4.44e-08	42.7
k141_47462_2	00291	34.746	23.6	7.43e-12	53.9
k141_47462_2	00251	33.051	23.6	1.36e-11	53.1
k141_47462_2	00325	32.759	19.3333	1.51e-11	52.8
k141_47462_2	00301	33.621	19.3333	4.39e-11	51.6
k141_47462_2	00323	32.692	26	7.78e-11	50.8
k141_59302_3	00192	25.758	66	1.72e-11	54.7
k141_59302_3	00188	26.277	45.6667	2.26e-06	40.4
k141_51404_2	00221	32.839	29.9444	2.44e-69	224
k141_43402_1	00220	25.359	26.125	2.43e-06	40.4
k141_18996_2	00212	26.255	32.375	1.68e-12	58.9
k141_31280_2	00221	33.809	27.2778	8.83e-68	220
k141_23250_2	00219	30.435	30.6667	5.30e-09	46.6
k141_31295_2	00212	25.703	35.5714	7.91e-08	44.7
k141_19018_3	00211	34.956	56.5	2.16e-33	120
k141_17028_3	00186	29.956	45.4	5.25e-17	73.2
k141_17028_3	00188	29.032	24.1111	1.75e-12	58.9
k141_17028_3	00187	25.630	29.75	1.08e-09	50.4
k141_45506_6	00212	25.541	77	7.00e-17	71.6
k141_45519_2	00189	29.600	25	5.58e-08	44.3
k141_45519_2	00188	26.562	21.3333	6.09e-08	44.3
k141_45519_2	00186	29.600	25	7.15e-08	44.3
k141_45540_2	00212	28.623	25.0909	2.26e-12	59.3
k141_45540_2	00220	25.461	20.8462	1.25e-07	44.7
k141_29427_2	00212	26.971	60.25	1.35e-12	58.9
k141_29427_2	00187	30.928	48.5	4.14e-06	39.7
k141_51513_1	00211	32.484	39.25	2.69e-18	74.3
k141_9078_1	00218	30.278	32.7273	9.46e-42	144
k141_59326_107	00212	25.362	27.6	5.93e-10	52.0
k141_13012_2	00221	29.923	32.375	7.35e-56	189
k141_3115_1	00220	30.435	69	6.45e-14	63.9
k141_3115_1	00189	27.692	32.5	1.67e-13	62.8
k141_3115_1	00186	29.139	75.5	5.48e-13	62.4
k141_3115_1	00312	29.134	31.75	7.68e-09	48.9
k141_3115_1	00309	29.452	29.2	5.05e-08	46.6
k141_3115_1	00228	30.769	45.5	1.80e-07	44.7
k141_3115_1	00300	30.769	45.5	2.36e-07	44.3
k141_3115_1	00294	30.769	45.5	2.82e-07	44.3
k141_3115_1	00329	30.108	46.5	7.01e-07	42.7
k141_3115_1	00253	30.208	32	9.35e-07	42.4
k141_3115_1	00244	34.524	28	3.70e-06	41.2
k141_3115_1	00242	28.346	31.75	5.23e-06	40.4
k141_3115_1	00296	25.197	31.75	5.55e-06	40.0
k141_33398_1	00180	30.769	52	1.18e-11	52.8
k141_25144_4	00185	29.204	56.5	9.68e-09	48.1
k141_25144_4	00211	27.711	83	2.82e-08	47.0
k141_41779_1	00218	28.049	82	3.49e-07	42.7
k141_19124_1	00212	32.051	39	1.35e-06	38.9
k141_31387_1	00173	28.636	27.5	2.29e-14	62.8
k141_53721_1	00223	30.233	24.5714	5.83e-11	52.8
k141_53721_1	00180	32.110	18.1667	1.72e-07	43.1
k141_29503_1	00215	26.577	27.75	1.23e-08	48.1
k141_29503_1	00187	32.609	30.6667	9.82e-07	42.0
k141_29503_1	00224	32.877	24.3333	7.97e-06	39.3
k141_57752_2	00188	28.788	66	2.31e-14	65.1
k141_57752_2	00220	27.536	69	2.89e-13	62.0
k141_57752_2	00189	27.624	36.2	3.75e-13	61.2
k141_57752_2	00186	27.624	36.2	2.87e-12	59.7
k141_57752_2	00312	29.134	31.75	6.22e-09	48.9
k141_57752_2	00142	31.624	39	5.64e-08	45.8
k141_57752_2	00143	31.304	38.3333	1.12e-07	45.1
k141_57752_2	00300	29.670	45.5	8.66e-07	42.7
k141_57752_2	00228	27.679	37.3333	8.75e-07	42.4
k141_57752_2	00294	29.670	45.5	9.70e-07	42.4
k141_57752_2	00201	25.455	55	1.50e-06	41.6
k141_57752_2	00304	25.676	37	1.65e-06	41.6
k141_57752_2	00309	28.462	26	1.71e-06	41.6
k141_57752_2	00216	25.455	55	2.00e-06	41.6
k141_57752_2	00329	27.642	30.75	5.43e-06	40.0
k141_49387_142	00209	27.317	68.3333	2.39e-12	61.2
k141_9268_1	00215	30.769	34.6667	6.58e-07	42.4
k141_17198_8	00210	33.333	45	3.98e-08	46.2
k141_3292_1	00220	33.784	24.6667	1.42e-06	40.4
k141_15319_1	00261	32.143	35	2.30e-15	66.6
k141_15319_1	00287	33.333	34.5	8.03e-15	65.1
k141_15319_1	00280	33.333	34.5	1.47e-14	64.3
k141_15319_1	00268	32.857	35	3.22e-14	63.2
k141_15319_1	00265	31.618	34	4.67e-14	62.8
k141_15319_1	00265	30.952	42	3.43e-06	39.3
k141_15319_1	00314	29.851	33.5	9.70e-14	62.0
k141_15319_1	00314	29.897	32.3333	1.47e-07	43.5
k141_15319_1	00259	30.714	35	7.38e-13	59.3
k141_15319_1	00316	26.718	32.75	1.72e-12	58.2
k141_15319_1	00305	28.986	46	4.54e-12	57.0
k141_15319_1	00264	30.147	45.3333	7.00e-12	56.2
k141_15319_1	00322	29.496	46.3333	1.43e-11	55.5
k141_15319_1	00323	27.338	23.1667	2.02e-08	46.2
k141_15319_1	00327	31.159	23	3.72e-08	45.4
k141_15319_1	00292	31.159	23	4.08e-08	45.1
k141_15319_1	00271	30.216	23.1667	1.02e-07	43.9
k141_15319_1	00301	33.750	20	8.44e-06	38.1
k141_15319_1	00308	30.556	28.8	6.54e-07	41.6
k141_15319_1	00281	26.761	23.6667	8.10e-06	38.5
k141_15319_1	00272	32.927	20.5	9.32e-06	38.1
k141_17199_8	00222	33.146	44.5	9.04e-19	81.3
k141_17199_8	00180	25.641	58.5	1.34e-06	43.1
k141_17199_8	00223	28.947	24.1818	4.63e-16	72.0
k141_21294_17	00212	28.977	25.1429	3.02e-07	43.5
k141_19249_8	00212	29.730	27.75	9.59e-14	61.6
k141_17208_2	00212	25.490	102	2.18e-07	41.6
k141_39594_1	00222	33.028	109	3.47e-13	63.9
k141_39594_1	00223	25.926	32.4	2.89e-09	51.2
k141_49457_3	00212	29.796	49	3.49e-22	85.9
k141_55917_3	00281	32.000	21.4286	1.76e-09	50.4
k141_55917_3	00278	31.333	21.4286	1.89e-09	50.1
k141_55917_3	00276	30.667	21.4286	2.05e-09	50.4
k141_55917_3	00279	31.250	25.6	4.25e-09	49.3
k141_55917_3	00289	29.333	25	4.92e-09	48.9
k141_55917_3	00291	30.667	21.4286	5.58e-09	48.9
k141_55917_3	00272	30.469	25.6	6.42e-09	48.9
k141_55917_3	00275	29.688	25.6	9.59e-09	48.1
k141_55917_3	00228	28.800	31.25	1.09e-08	47.4
k141_55917_3	00294	28.800	31.25	1.45e-08	47.4
k141_55917_3	00313	29.688	25.6	1.97e-08	47.4
k141_55917_3	00188	27.820	44.3333	2.35e-08	46.6
k141_55917_3	00288	31.333	21.4286	3.45e-08	46.6
k141_55917_3	00300	27.200	31.25	5.33e-08	45.8
k141_55917_3	00250	30.469	25.6	7.10e-08	45.4
k141_55917_3	00273	27.703	29.6	1.15e-07	45.1
k141_55917_3	00311	30.631	27.75	1.36e-07	44.3
k141_55917_3	00320	30.137	20.8571	1.48e-07	44.7
k141_55917_3	00195	29.530	21.2857	2.10e-07	43.9
k141_55917_3	00220	26.471	34	2.44e-07	43.5
k141_55917_3	00324	27.778	42	2.81e-07	43.9
k141_55917_3	00301	28.758	25.5	2.88e-07	43.5
k141_55917_3	00251	28.571	21	5.19e-07	42.7
k141_55917_3	00307	27.536	23	7.85e-07	42.0
k141_55917_3	00303	28.125	25.6	9.51e-07	42.0
k141_55917_3	00189	30.851	47	9.53e-07	41.6
k141_55917_3	00186	30.851	47	9.81e-07	42.0
k141_55917_3	00310	34.118	28.3333	1.04e-06	41.6
k141_55917_3	00252	27.879	20.625	1.84e-06	41.2
k141_55917_3	00297	26.573	28.6	2.09e-06	40.8
k141_55917_3	00269	31.356	19.6667	2.22e-06	40.8
k141_55917_3	00306	27.692	26	2.31e-06	40.4
k141_55917_3	00243	28.926	30.25	3.04e-06	40.0
k141_55917_3	00262	27.879	20.625	3.72e-06	40.0
k141_55917_3	00205	25.000	25.6	4.44e-06	39.7
k141_55917_3	00322	33.036	18.6667	4.83e-06	40.0
k141_55917_3	00208	30.851	23.5	5.27e-06	39.3
k141_55917_3	00267	32.203	16.8571	6.30e-06	39.7
k141_55917_3	00284	31.624	16.7143	6.36e-06	39.7
k141_55917_3	00175	27.451	25.5	8.23e-06	38.9
k141_55917_3	00124	25.000	28	9.31e-06	38.9
k141_55917_3	00308	29.167	24	9.97e-06	38.9
k141_33640_1	00173	27.053	25.875	1.39e-13	60.5
k141_59591_4	00212	28.713	101	4.55e-06	40.0
k141_17274_3	00212	29.237	26.2222	1.86e-14	65.5
k141_11480_2	00188	26.772	31.75	4.34e-08	45.8
k141_39720_2	00206	29.167	24	6.37e-06	39.3
k141_19414_6	00307	26.490	30.2	2.84e-06	39.7
k141_19414_6	00316	25.342	36.5	4.41e-06	39.3
